F1 ,F2,F3,F4,F5,F6,F7,F8,F9,Class
515,0,1,0,48,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
517,0,1,0,50,0,0,0,122,Normal
514,0,1,0,47,0,0,0,122,Normal
523,0,1,0,56,0,0,0,122,Normal
506,0,1,0,39,0,0,0,122,Normal
591,75,5,10,48,50,60,15,122,Normal
662,75,5,10,48,50,60,15,122,Normal
577,57,5,1,52,47,48,9,122,Normal
648,57,5,1,52,47,48,9,122,Normal
529,4,1,1,57,2,3,1,122,Normal
599,4,1,1,57,2,3,1,122,Normal
516,0,1,0,49,0,0,0,122,Normal
549,33,1,0,48,31,31,2,122,Normal
620,33,1,0,48,31,31,2,122,Normal
517,0,1,0,50,0,0,0,122,Normal
558,43,3,5,47,31,36,7,122,Normal
629,43,3,5,47,31,36,7,122,Normal
518,0,1,0,51,0,0,0,122,Normal
798,280,13,42,50,200,242,38,122,Normal
870,280,13,42,50,200,242,38,122,Normal
533,17,1,1,48,14,15,2,122,Normal
604,17,1,1,48,14,15,2,122,Normal
516,0,1,0,49,0,0,0,122,Normal
513,0,1,0,46,0,0,0,122,Normal
514,0,1,0,47,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
525,0,1,0,58,0,0,0,122,Normal
524,0,1,0,57,0,0,0,122,Normal
525,0,1,0,58,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
769,252,13,40,49,175,215,37,122,Normal
841,252,13,40,49,175,215,37,122,Normal
515,0,1,0,48,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
517,0,1,0,50,0,0,0,122,Normal
514,0,1,0,47,0,0,0,122,Normal
523,0,1,0,56,0,0,0,122,Normal
506,0,1,0,39,0,0,0,122,Normal
590,74,5,9,48,50,59,15,122,Normal
661,74,5,9,48,50,59,15,122,Normal
581,61,5,2,52,50,52,9,122,Normal
652,61,5,2,52,50,52,9,122,Normal
529,4,1,1,57,2,3,1,122,Normal
599,4,1,1,57,2,3,1,122,Normal
516,0,1,0,49,0,0,0,122,Normal
549,33,1,0,48,31,31,2,122,Normal
620,33,1,0,48,31,31,2,122,Normal
517,0,1,0,50,0,0,0,122,Normal
557,42,3,4,47,31,35,7,122,Normal
628,42,3,4,47,31,35,7,122,Normal
518,0,1,0,51,0,0,0,122,Normal
790,272,13,40,50,196,236,36,122,Normal
862,272,13,40,50,196,236,36,122,Normal
533,17,1,1,48,14,15,2,122,Normal
604,17,1,1,48,14,15,2,122,Normal
516,0,1,0,49,0,0,0,122,Normal
513,0,1,0,46,0,0,0,122,Normal
514,0,1,0,47,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
525,0,1,0,58,0,0,0,122,Normal
524,0,1,0,57,0,0,0,122,Normal
525,0,1,0,58,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
771,254,13,40,49,179,219,35,122,Normal
843,254,13,40,49,179,219,35,122,Normal
515,0,1,0,48,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
517,0,1,0,50,0,0,0,122,Normal
514,0,1,0,47,0,0,0,122,Normal
523,0,1,0,56,0,0,0,122,Normal
506,0,1,0,39,0,0,0,122,Normal
591,75,5,10,48,50,60,15,122,Normal
662,75,5,10,48,50,60,15,122,Normal
580,60,5,1,52,50,51,9,122,Normal
651,60,5,1,52,50,51,9,122,Normal
529,4,1,1,57,2,3,1,122,Normal
599,4,1,1,57,2,3,1,122,Normal
516,0,1,0,49,0,0,0,122,Normal
549,33,1,0,48,31,31,2,122,Normal
620,33,1,0,48,31,31,2,122,Normal
517,0,1,0,50,0,0,0,122,Normal
553,38,3,5,47,28,33,5,122,Normal
624,38,3,5,47,28,33,5,122,Normal
518,0,1,0,51,0,0,0,122,Normal
765,247,13,37,50,174,211,36,122,Normal
837,247,13,37,50,174,211,36,122,Normal
533,17,1,1,48,14,15,2,122,Normal
604,17,1,1,48,14,15,2,122,Normal
516,0,1,0,49,0,0,0,122,Normal
513,0,1,0,46,0,0,0,122,Normal
514,0,1,0,47,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
525,0,1,0,58,0,0,0,122,Normal
524,0,1,0,57,0,0,0,122,Normal
525,0,1,0,58,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
814,297,13,38,49,213,251,46,122,Normal
886,297,13,38,49,213,251,46,122,Normal
515,0,1,0,48,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
517,0,1,0,50,0,0,0,122,Normal
514,0,1,0,47,0,0,0,122,Normal
523,0,1,0,56,0,0,0,122,Normal
506,0,1,0,39,0,0,0,122,Normal
587,71,5,7,48,51,58,13,122,Normal
658,71,5,7,48,51,58,13,122,Normal
581,61,5,2,52,50,52,9,122,Normal
652,61,5,2,52,50,52,9,122,Normal
529,4,1,1,57,2,3,1,122,Normal
599,4,1,1,57,2,3,1,122,Normal
516,0,1,0,49,0,0,0,122,Normal
549,33,1,0,48,31,31,2,122,Normal
620,33,1,0,48,31,31,2,122,Normal
517,0,1,0,50,0,0,0,122,Normal
553,38,3,5,47,28,33,5,122,Normal
624,38,3,5,47,28,33,5,122,Normal
518,0,1,0,51,0,0,0,122,Normal
780,262,13,38,50,187,225,37,122,Normal
852,262,13,38,50,187,225,37,122,Normal
533,17,1,1,48,14,15,2,122,Normal
604,17,1,1,48,14,15,2,122,Normal
516,0,1,0,49,0,0,0,122,Normal
513,0,1,0,46,0,0,0,122,Normal
514,0,1,0,47,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
525,0,1,0,58,0,0,0,122,Normal
524,0,1,0,57,0,0,0,122,Normal
525,0,1,0,58,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
786,269,13,41,49,189,230,39,122,Normal
858,269,13,41,49,189,230,39,122,Normal
515,0,1,0,48,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
517,0,1,0,50,0,0,0,122,Normal
514,0,1,0,47,0,0,0,122,Normal
523,0,1,0,56,0,0,0,122,Normal
506,0,1,0,39,0,0,0,122,Normal
591,75,5,10,48,50,60,15,122,Normal
662,75,5,10,48,50,60,15,122,Normal
581,61,5,1,52,51,52,9,122,Normal
652,61,5,1,52,51,52,9,122,Normal
529,4,1,1,57,2,3,1,122,Normal
599,4,1,1,57,2,3,1,122,Normal
516,0,1,0,49,0,0,0,122,Normal
549,33,1,0,48,31,31,2,122,Normal
620,33,1,0,48,31,31,2,122,Normal
517,0,1,0,50,0,0,0,122,Normal
558,43,3,5,47,31,36,7,122,Normal
629,43,3,5,47,31,36,7,122,Normal
518,0,1,0,51,0,0,0,122,Normal
769,251,13,36,50,182,218,33,122,Normal
841,251,13,36,50,182,218,33,122,Normal
533,17,1,1,48,14,15,2,122,Normal
604,17,1,1,48,14,15,2,122,Normal
516,0,1,0,49,0,0,0,122,Normal
513,0,1,0,46,0,0,0,122,Normal
514,0,1,0,47,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
525,0,1,0,58,0,0,0,122,Normal
524,0,1,0,57,0,0,0,122,Normal
525,0,1,0,58,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
774,257,13,38,49,181,219,38,122,Normal
846,257,13,38,49,181,219,38,122,Normal
515,0,1,0,48,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
517,0,1,0,50,0,0,0,122,Normal
514,0,1,0,47,0,0,0,122,Normal
523,0,1,0,56,0,0,0,122,Normal
506,0,1,0,39,0,0,0,122,Normal
591,75,5,10,48,50,60,15,122,Normal
662,75,5,10,48,50,60,15,122,Normal
574,54,5,1,52,44,45,9,122,Normal
645,54,5,1,52,44,45,9,122,Normal
529,4,1,1,57,2,3,1,122,Normal
599,4,1,1,57,2,3,1,122,Normal
516,0,1,0,49,0,0,0,122,Normal
549,33,1,0,48,31,31,2,122,Normal
620,33,1,0,48,31,31,2,122,Normal
517,0,1,0,50,0,0,0,122,Normal
558,43,3,5,47,31,36,7,122,Normal
629,43,3,5,47,31,36,7,122,Normal
518,0,1,0,51,0,0,0,122,Normal
755,237,13,44,50,161,205,32,122,Normal
827,237,13,44,50,161,205,32,122,Normal
533,17,1,1,48,14,15,2,122,Normal
604,17,1,1,48,14,15,2,122,Normal
516,0,1,0,49,0,0,0,122,Normal
513,0,1,0,46,0,0,0,122,Normal
514,0,1,0,47,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
525,0,1,0,58,0,0,0,122,Normal
524,0,1,0,57,0,0,0,122,Normal
525,0,1,0,58,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
776,259,13,38,49,185,223,36,122,Normal
848,259,13,38,49,185,223,36,122,Normal
515,0,1,0,48,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
517,0,1,0,50,0,0,0,122,Normal
514,0,1,0,47,0,0,0,122,Normal
523,0,1,0,56,0,0,0,122,Normal
506,0,1,0,39,0,0,0,122,Normal
587,71,5,7,48,51,58,13,122,Normal
658,71,5,7,48,51,58,13,122,Normal
583,63,5,1,52,53,54,9,122,Normal
654,63,5,1,52,53,54,9,122,Normal
529,4,1,1,57,2,3,1,122,Normal
599,4,1,1,57,2,3,1,122,Normal
516,0,1,0,49,0,0,0,122,Normal
549,33,1,0,48,31,31,2,122,Normal
620,33,1,0,48,31,31,2,122,Normal
517,0,1,0,50,0,0,0,122,Normal
552,37,3,4,47,28,32,5,122,Normal
623,37,3,4,47,28,32,5,122,Normal
518,0,1,0,51,0,0,0,122,Normal
758,240,13,40,50,165,205,35,122,Normal
830,240,13,40,50,165,205,35,122,Normal
533,17,1,1,48,14,15,2,122,Normal
604,17,1,1,48,14,15,2,122,Normal
516,0,1,0,49,0,0,0,122,Normal
513,0,1,0,46,0,0,0,122,Normal
514,0,1,0,47,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
525,0,1,0,58,0,0,0,122,Normal
524,0,1,0,57,0,0,0,122,Normal
525,0,1,0,58,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
764,247,13,42,49,169,211,36,122,Normal
836,247,13,42,49,169,211,36,122,Normal
515,0,1,0,48,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
517,0,1,0,50,0,0,0,122,Normal
514,0,1,0,47,0,0,0,122,Normal
523,0,1,0,56,0,0,0,122,Normal
506,0,1,0,39,0,0,0,122,Normal
587,71,5,7,48,51,58,13,122,Normal
658,71,5,7,48,51,58,13,122,Normal
580,60,5,1,52,50,51,9,122,Normal
651,60,5,1,52,50,51,9,122,Normal
529,4,1,1,57,2,3,1,122,Normal
599,4,1,1,57,2,3,1,122,Normal
516,0,1,0,49,0,0,0,122,Normal
549,33,1,0,48,31,31,2,122,Normal
620,33,1,0,48,31,31,2,122,Normal
517,0,1,0,50,0,0,0,122,Normal
553,38,3,5,47,28,33,5,122,Normal
624,38,3,5,47,28,33,5,122,Normal
518,0,1,0,51,0,0,0,122,Normal
784,266,13,38,50,188,226,40,122,Normal
856,266,13,38,50,188,226,40,122,Normal
533,17,1,1,48,14,15,2,122,Normal
604,17,1,1,48,14,15,2,122,Normal
516,0,1,0,49,0,0,0,122,Normal
513,0,1,0,46,0,0,0,122,Normal
514,0,1,0,47,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
525,0,1,0,58,0,0,0,122,Normal
524,0,1,0,57,0,0,0,122,Normal
525,0,1,0,58,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
776,259,13,44,49,178,222,37,122,Normal
848,259,13,44,49,178,222,37,122,Normal
515,0,1,0,48,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
517,0,1,0,50,0,0,0,122,Normal
514,0,1,0,47,0,0,0,122,Normal
523,0,1,0,56,0,0,0,122,Normal
506,0,1,0,39,0,0,0,122,Normal
582,66,5,6,48,47,53,13,122,Normal
653,66,5,6,48,47,53,13,122,Normal
582,62,5,6,52,46,52,10,122,Normal
653,62,5,6,52,46,52,10,122,Normal
529,4,1,1,57,2,3,1,122,Normal
599,4,1,1,57,2,3,1,122,Normal
516,0,1,0,49,0,0,0,122,Normal
549,33,1,0,48,31,31,2,122,Normal
620,33,1,0,48,31,31,2,122,Normal
517,0,1,0,50,0,0,0,122,Normal
558,43,3,5,47,31,36,7,122,Normal
629,43,3,5,47,31,36,7,122,Normal
518,0,1,0,51,0,0,0,122,Normal
764,246,13,38,50,173,211,35,122,Normal
836,246,13,38,50,173,211,35,122,Normal
533,17,1,1,48,14,15,2,122,Normal
604,17,1,1,48,14,15,2,122,Normal
516,0,1,0,49,0,0,0,122,Normal
513,0,1,0,46,0,0,0,122,Normal
514,0,1,0,47,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
525,0,1,0,58,0,0,0,122,Normal
524,0,1,0,57,0,0,0,122,Normal
525,0,1,0,58,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
767,250,13,46,49,167,213,37,122,Normal
839,250,13,46,49,167,213,37,122,Normal
515,0,1,0,48,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
517,0,1,0,50,0,0,0,122,Normal
514,0,1,0,47,0,0,0,122,Normal
523,0,1,0,56,0,0,0,122,Normal
506,0,1,0,39,0,0,0,122,Normal
587,71,5,7,48,51,58,13,122,Normal
658,71,5,7,48,51,58,13,122,Normal
583,63,5,2,52,51,53,10,122,Normal
654,63,5,2,52,51,53,10,122,Normal
529,4,1,1,57,2,3,1,122,Normal
599,4,1,1,57,2,3,1,122,Normal
516,0,1,0,49,0,0,0,122,Normal
549,33,1,0,48,31,31,2,122,Normal
620,33,1,0,48,31,31,2,122,Normal
517,0,1,0,50,0,0,0,122,Normal
553,38,3,5,47,28,33,5,122,Normal
624,38,3,5,47,28,33,5,122,Normal
518,0,1,0,51,0,0,0,122,Normal
765,247,13,46,50,164,210,37,122,Normal
837,247,13,46,50,164,210,37,122,Normal
533,17,1,1,48,14,15,2,122,Normal
604,17,1,1,48,14,15,2,122,Normal
516,0,1,0,49,0,0,0,122,Normal
513,0,1,0,46,0,0,0,122,Normal
514,0,1,0,47,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
525,0,1,0,58,0,0,0,122,Normal
524,0,1,0,57,0,0,0,122,Normal
525,0,1,0,58,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
765,248,13,43,49,171,214,34,122,Normal
837,248,13,43,49,171,214,34,122,Normal
515,0,1,0,48,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
517,0,1,0,50,0,0,0,122,Normal
514,0,1,0,47,0,0,0,122,Normal
523,0,1,0,56,0,0,0,122,Normal
506,0,1,0,39,0,0,0,122,Normal
591,75,5,10,48,50,60,15,122,Normal
662,75,5,10,48,50,60,15,122,Normal
582,62,5,1,52,52,53,9,122,Normal
653,62,5,1,52,52,53,9,122,Normal
529,4,1,1,57,2,3,1,122,Normal
599,4,1,1,57,2,3,1,122,Normal
516,0,1,0,49,0,0,0,122,Normal
549,33,1,0,48,31,31,2,122,Normal
620,33,1,0,48,31,31,2,122,Normal
517,0,1,0,50,0,0,0,122,Normal
553,38,3,5,47,28,33,5,122,Normal
624,38,3,5,47,28,33,5,122,Normal
518,0,1,0,51,0,0,0,122,Normal
758,240,13,39,50,168,207,33,122,Normal
830,240,13,39,50,168,207,33,122,Normal
533,17,1,1,48,14,15,2,122,Normal
604,17,1,1,48,14,15,2,122,Normal
516,0,1,0,49,0,0,0,122,Normal
513,0,1,0,46,0,0,0,122,Normal
514,0,1,0,47,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
525,0,1,0,58,0,0,0,122,Normal
524,0,1,0,57,0,0,0,122,Normal
525,0,1,0,58,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
759,242,13,38,49,170,208,34,122,Normal
831,242,13,38,49,170,208,34,122,Normal
515,0,1,0,48,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
517,0,1,0,50,0,0,0,122,Normal
514,0,1,0,47,0,0,0,122,Normal
523,0,1,0,56,0,0,0,122,Normal
506,0,1,0,39,0,0,0,122,Normal
587,71,5,7,48,51,58,13,122,Normal
658,71,5,7,48,51,58,13,122,Normal
574,54,5,1,52,44,45,9,122,Normal
645,54,5,1,52,44,45,9,122,Normal
529,4,1,1,57,2,3,1,122,Normal
599,4,1,1,57,2,3,1,122,Normal
516,0,1,0,49,0,0,0,122,Normal
549,33,1,0,48,31,31,2,122,Normal
620,33,1,0,48,31,31,2,122,Normal
517,0,1,0,50,0,0,0,122,Normal
553,38,3,5,47,28,33,5,122,Normal
624,38,3,5,47,28,33,5,122,Normal
518,0,1,0,51,0,0,0,122,Normal
794,276,13,42,50,198,240,36,122,Normal
866,276,13,42,50,198,240,36,122,Normal
533,17,1,1,48,14,15,2,122,Normal
604,17,1,1,48,14,15,2,122,Normal
516,0,1,0,49,0,0,0,122,Normal
513,0,1,0,46,0,0,0,122,Normal
514,0,1,0,47,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
525,0,1,0,58,0,0,0,122,Normal
524,0,1,0,57,0,0,0,122,Normal
525,0,1,0,58,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
751,234,13,36,49,165,201,33,122,Normal
823,234,13,36,49,165,201,33,122,Normal
515,0,1,0,48,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
517,0,1,0,50,0,0,0,122,Normal
514,0,1,0,47,0,0,0,122,Normal
523,0,1,0,56,0,0,0,122,Normal
506,0,1,0,39,0,0,0,122,Normal
587,71,5,7,48,51,58,13,122,Normal
658,71,5,7,48,51,58,13,122,Normal
584,64,5,1,52,54,55,9,122,Normal
655,64,5,1,52,54,55,9,122,Normal
529,4,1,1,57,2,3,1,122,Normal
599,4,1,1,57,2,3,1,122,Normal
516,0,1,0,49,0,0,0,122,Normal
549,33,1,0,48,31,31,2,122,Normal
620,33,1,0,48,31,31,2,122,Normal
517,0,1,0,50,0,0,0,122,Normal
553,38,3,5,47,28,33,5,122,Normal
624,38,3,5,47,28,33,5,122,Normal
518,0,1,0,51,0,0,0,122,Normal
785,267,13,38,50,189,227,40,122,Normal
857,267,13,38,50,189,227,40,122,Normal
533,17,1,1,48,14,15,2,122,Normal
604,17,1,1,48,14,15,2,122,Normal
516,0,1,0,49,0,0,0,122,Normal
513,0,1,0,46,0,0,0,122,Normal
514,0,1,0,47,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
525,0,1,0,58,0,0,0,122,Normal
524,0,1,0,57,0,0,0,122,Normal
525,0,1,0,58,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
748,231,13,39,49,158,197,34,122,Normal
820,231,13,39,49,158,197,34,122,Normal
515,0,1,0,48,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
517,0,1,0,50,0,0,0,122,Normal
514,0,1,0,47,0,0,0,122,Normal
523,0,1,0,56,0,0,0,122,Normal
506,0,1,0,39,0,0,0,122,Normal
590,74,5,9,48,50,59,15,122,Normal
661,74,5,9,48,50,59,15,122,Normal
581,61,5,1,52,51,52,9,122,Normal
652,61,5,1,52,51,52,9,122,Normal
529,4,1,1,57,2,3,1,122,Normal
599,4,1,1,57,2,3,1,122,Normal
516,0,1,0,49,0,0,0,122,Normal
549,33,1,0,48,31,31,2,122,Normal
620,33,1,0,48,31,31,2,122,Normal
517,0,1,0,50,0,0,0,122,Normal
558,43,3,5,47,31,36,7,122,Normal
629,43,3,5,47,31,36,7,122,Normal
518,0,1,0,51,0,0,0,122,Normal
758,240,13,42,50,163,205,35,122,Normal
830,240,13,42,50,163,205,35,122,Normal
533,17,1,1,48,14,15,2,122,Normal
604,17,1,1,48,14,15,2,122,Normal
516,0,1,0,49,0,0,0,122,Normal
513,0,1,0,46,0,0,0,122,Normal
514,0,1,0,47,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
525,0,1,0,58,0,0,0,122,Normal
524,0,1,0,57,0,0,0,122,Normal
525,0,1,0,58,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
751,234,13,37,49,162,199,35,122,Normal
823,234,13,37,49,162,199,35,122,Normal
515,0,1,0,48,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
517,0,1,0,50,0,0,0,122,Normal
514,0,1,0,47,0,0,0,122,Normal
523,0,1,0,56,0,0,0,122,Normal
506,0,1,0,39,0,0,0,122,Normal
583,67,5,7,48,47,54,13,122,Normal
654,67,5,7,48,47,54,13,122,Normal
584,64,5,2,52,52,54,10,122,Normal
655,64,5,2,52,52,54,10,122,Normal
529,4,1,1,57,2,3,1,122,Normal
599,4,1,1,57,2,3,1,122,Normal
516,0,1,0,49,0,0,0,122,Normal
549,33,1,0,48,31,31,2,122,Normal
620,33,1,0,48,31,31,2,122,Normal
517,0,1,0,50,0,0,0,122,Normal
557,42,3,4,47,31,35,7,122,Normal
628,42,3,4,47,31,35,7,122,Normal
518,0,1,0,51,0,0,0,122,Normal
783,265,13,36,50,193,229,36,122,Normal
855,265,13,36,50,193,229,36,122,Normal
533,17,1,1,48,14,15,2,122,Normal
604,17,1,1,48,14,15,2,122,Normal
516,0,1,0,49,0,0,0,122,Normal
513,0,1,0,46,0,0,0,122,Normal
514,0,1,0,47,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
525,0,1,0,58,0,0,0,122,Normal
524,0,1,0,57,0,0,0,122,Normal
525,0,1,0,58,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
763,246,13,43,49,166,209,37,122,Normal
835,246,13,43,49,166,209,37,122,Normal
515,0,1,0,48,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
517,0,1,0,50,0,0,0,122,Normal
514,0,1,0,47,0,0,0,122,Normal
523,0,1,0,56,0,0,0,122,Normal
506,0,1,0,39,0,0,0,122,Normal
590,74,5,9,48,50,59,15,122,Normal
661,74,5,9,48,50,59,15,122,Normal
577,57,5,5,52,43,48,9,122,Normal
648,57,5,5,52,43,48,9,122,Normal
529,4,1,1,57,2,3,1,122,Normal
599,4,1,1,57,2,3,1,122,Normal
516,0,1,0,49,0,0,0,122,Normal
549,33,1,0,48,31,31,2,122,Normal
620,33,1,0,48,31,31,2,122,Normal
517,0,1,0,50,0,0,0,122,Normal
553,38,3,5,47,28,33,5,122,Normal
624,38,3,5,47,28,33,5,122,Normal
518,0,1,0,51,0,0,0,122,Normal
773,255,13,38,50,183,221,34,122,Normal
845,255,13,38,50,183,221,34,122,Normal
533,17,1,1,48,14,15,2,122,Normal
604,17,1,1,48,14,15,2,122,Normal
516,0,1,0,49,0,0,0,122,Normal
513,0,1,0,46,0,0,0,122,Normal
514,0,1,0,47,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
525,0,1,0,58,0,0,0,122,Normal
524,0,1,0,57,0,0,0,122,Normal
525,0,1,0,58,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
767,250,13,41,49,175,216,34,122,Normal
839,250,13,41,49,175,216,34,122,Normal
515,0,1,0,48,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
517,0,1,0,50,0,0,0,122,Normal
514,0,1,0,47,0,0,0,122,Normal
523,0,1,0,56,0,0,0,122,Normal
506,0,1,0,39,0,0,0,122,Normal
583,67,5,7,48,47,54,13,122,Normal
654,67,5,7,48,47,54,13,122,Normal
582,62,5,1,52,51,52,10,122,Normal
653,62,5,1,52,51,52,10,122,Normal
529,4,1,1,57,2,3,1,122,Normal
599,4,1,1,57,2,3,1,122,Normal
516,0,1,0,49,0,0,0,122,Normal
549,33,1,0,48,31,31,2,122,Normal
620,33,1,0,48,31,31,2,122,Normal
517,0,1,0,50,0,0,0,122,Normal
558,43,3,5,47,31,36,7,122,Normal
629,43,3,5,47,31,36,7,122,Normal
518,0,1,0,51,0,0,0,122,Normal
755,237,13,39,50,162,201,36,122,Normal
827,237,13,39,50,162,201,36,122,Normal
533,17,1,1,48,14,15,2,122,Normal
604,17,1,1,48,14,15,2,122,Normal
516,0,1,0,49,0,0,0,122,Normal
513,0,1,0,46,0,0,0,122,Normal
514,0,1,0,47,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
525,0,1,0,58,0,0,0,122,Normal
524,0,1,0,57,0,0,0,122,Normal
525,0,1,0,58,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
754,237,13,38,49,165,203,34,122,Normal
826,237,13,38,49,165,203,34,122,Normal
515,0,1,0,48,0,0,0,122,Normal
515,0,1,0,48,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
511,0,1,0,44,0,0,0,122,Normal
517,0,1,0,50,0,0,0,122,Normal
514,0,1,0,47,0,0,0,122,Normal
523,0,1,0,56,0,0,0,122,Normal
506,0,1,0,39,0,0,0,122,Normal
590,74,5,9,48,50,59,15,122,Normal
661,74,5,9,48,50,59,15,122,Normal
581,61,5,5,52,47,52,9,122,Normal
652,61,5,5,52,47,52,9,122,Normal
529,4,1,1,57,2,3,1,122,Normal
599,4,1,1,57,2,3,1,122,Normal
516,0,1,0,49,0,0,0,122,Normal
549,33,1,0,48,31,31,2,122,Normal
620,33,1,0,48,31,31,2,122,Normal
517,0,1,0,50,0,0,0,122,Normal
553,38,3,5,47,28,33,5,122,Normal
624,38,3,5,47,28,33,5,122,Normal
518,0,1,0,51,0,0,0,122,Normal
766,248,13,34,50,182,216,32,122,Normal
